cue,switch_bfstm,vita_dpk_index,orig_candidate,switch_dur,vita_dur,similarity,dur_ratio,verdict
Y3_07_N_A,Y3_07_N_A.dspadpcm.bfstm,6960,6972,2.0,1.941,0.688,0.97,confirmed
Y3_07_N_B,Y3_07_N_B.dspadpcm.bfstm,6961,6973,1.896,1.963,0.695,0.966,confirmed
Y3_08_E_A,Y3_08_E_A.dspadpcm.bfstm,6967,6978,2.044,2.219,0.311,0.921,low-confidence
Y3_08_E_B,Y3_08_E_B.dspadpcm.bfstm,6978,6979,1.88,2.368,0.78,0.794,confirmed
Y3_08_N_A,Y3_08_N_A.dspadpcm.bfstm,6985,6984,2.044,2.112,0.789,0.968,confirmed
Y3_08_N_B,Y3_08_N_B.dspadpcm.bfstm,6988,6985,1.88,2.283,0.789,0.823,confirmed
Y3_09_E_A,Y3_09_E_A.dspadpcm.bfstm,6991,6990,0.869,1.557,0.72,0.558,confirmed
Y3_09_E_B,Y3_09_E_B.dspadpcm.bfstm,6992,6991,0.806,1.685,0.647,0.478,no-match
Y3_09_N_A,Y3_09_N_A.dspadpcm.bfstm,6994,6996,0.869,1.685,0.755,0.516,confirmed
Y3_10_E_A,Y3_10_E_A.dspadpcm.bfstm,7001,7001,1.26,1.408,0.582,0.895,confirmed
Y3_10_E_B,Y3_10_E_B.dspadpcm.bfstm,7002,7002,1.129,1.259,0.609,0.897,confirmed
Y3_10_N_A,Y3_10_N_A.dspadpcm.bfstm,7003,7007,1.26,1.621,0.638,0.777,confirmed
Y3_10_N_B,Y3_10_N_B.dspadpcm.bfstm,7004,7008,1.129,1.515,0.582,0.745,confirmed
Y3_11_E_A,Y3_11_E_A.dspadpcm.bfstm,7013,7013,2.507,2.283,0.867,0.911,confirmed
Y3_11_E_B,Y3_11_E_B.dspadpcm.bfstm,7015,7014,2.111,2.219,0.469,0.951,confirmed
Y3_11_N_A,Y3_11_N_A.dspadpcm.bfstm,7016,7019,2.507,2.475,0.859,0.987,confirmed
Y3_11_N_B,Y3_11_N_B.dspadpcm.bfstm,7017,7021,2.111,2.261,0.774,0.934,confirmed
Y3_12_E_A,Y3_12_E_A.dspadpcm.bfstm,7028,7027,2.128,1.749,0.815,0.822,confirmed
Y3_12_E_B,Y3_12_E_B.dspadpcm.bfstm,7034,7028,1.837,1.749,0.867,0.952,confirmed
Y3_12_N_A,Y3_12_N_A.dspadpcm.bfstm,7035,7033,2.128,1.771,0.772,0.832,confirmed
Y3_12_N_B,Y3_12_N_B.dspadpcm.bfstm,7036,7034,1.837,1.877,0.867,0.979,confirmed
Y3_13_E_A,Y3_13_E_A.dspadpcm.bfstm,7038,7039,1.872,1.899,0.558,0.986,confirmed
Y3_13_E_B,Y3_13_E_B.dspadpcm.bfstm,7040,7040,1.801,2.069,0.607,0.87,confirmed
Y3_13_N_A,Y3_13_N_A.dspadpcm.bfstm,7043,7045,1.872,1.899,0.499,0.986,confirmed
Y3_13_N_B,Y3_13_N_B.dspadpcm.bfstm,7047,7046,1.801,2.24,0.536,0.804,confirmed
Y3_14_E_A,Y3_14_E_A.dspadpcm.bfstm,7055,7051,2.552,2.667,0.559,0.957,confirmed
Y3_14_E_B,Y3_14_E_B.dspadpcm.bfstm,7057,7052,2.51,2.432,0.615,0.969,confirmed
Y3_14_N_A,Y3_14_N_A.dspadpcm.bfstm,7059,7057,2.552,2.539,0.616,0.995,confirmed
Y3_14_N_B,Y3_14_N_B.dspadpcm.bfstm,7060,7059,2.51,2.645,0.651,0.949,confirmed
Y4_01_E_A,Y4_01_E_A.dspadpcm.bfstm,7061,7064,1.302,1.216,0.794,0.934,confirmed
Y4_01_E_B,Y4_01_E_B.dspadpcm.bfstm,7065,7065,1.237,1.216,0.843,0.983,confirmed
Y4_01_E_C,Y4_01_E_C.dspadpcm.bfstm,7066,7066,1.079,1.067,0.843,0.989,confirmed
Y4_01_N_A,Y4_01_N_A.dspadpcm.bfstm,7070,7070,1.302,1.323,0.722,0.984,confirmed
Y4_01_N_B,Y4_01_N_B.dspadpcm.bfstm,7071,7071,1.237,1.323,0.843,0.935,confirmed
Y4_01_N_C,Y4_01_N_C.dspadpcm.bfstm,7072,7072,1.079,1.067,0.843,0.989,confirmed
Y4_02_E_A,Y4_02_E_A.dspadpcm.bfstm,7078,7076,2.794,2.261,0.915,0.809,confirmed
Y4_02_E_B,Y4_02_E_B.dspadpcm.bfstm,7079,7077,2.56,2.56,0.938,1.0,confirmed
Y4_02_E_C,Y4_02_E_C.dspadpcm.bfstm,7080,7078,2.299,2.197,0.959,0.956,confirmed
Y4_02_N_A,Y4_02_N_A.dspadpcm.bfstm,7082,7082,2.794,2.773,0.914,0.992,confirmed
Y4_02_N_B,Y4_02_N_B.dspadpcm.bfstm,7083,7083,2.56,2.389,0.943,0.933,confirmed
Y4_02_N_C,Y4_02_N_C.dspadpcm.bfstm,7084,7084,2.299,2.261,0.941,0.983,confirmed
Y4_03_E_A,Y4_03_E_A.dspadpcm.bfstm,7088,7088,3.65,3.712,0.889,0.983,confirmed
Y4_03_E_B,Y4_03_E_B.dspadpcm.bfstm,7092,7089,3.226,3.371,0.9,0.957,confirmed
Y4_03_E_C,Y4_03_E_C.dspadpcm.bfstm,7093,7090,2.873,2.603,0.905,0.906,confirmed
Y4_03_N_A,Y4_03_N_A.dspadpcm.bfstm,7094,7094,3.65,3.712,0.894,0.983,confirmed
Y4_03_N_B,Y4_03_N_B.dspadpcm.bfstm,7095,7095,3.226,3.648,0.883,0.884,confirmed
Y4_03_N_C,Y4_03_N_C.dspadpcm.bfstm,7096,7096,2.873,2.837,0.919,0.987,confirmed
Y4_04_E_A,Y4_04_E_A.dspadpcm.bfstm,7098,7100,2.165,1.877,0.356,0.867,low-confidence
Y4_04_E_B,Y4_04_E_B.dspadpcm.bfstm,7100,7101,2.166,2.24,0.65,0.967,confirmed
Y4_04_E_C,Y4_04_E_C.dspadpcm.bfstm,7101,7102,1.856,2.027,0.554,0.916,confirmed
Y4_04_N_A,Y4_04_N_A.dspadpcm.bfstm,7102,7106,2.165,2.091,0.717,0.966,confirmed
Y4_04_N_B,Y4_04_N_B.dspadpcm.bfstm,7103,7107,2.166,2.069,0.794,0.955,confirmed
Y4_04_N_C,Y4_04_N_C.dspadpcm.bfstm,7105,7108,1.856,1.941,0.775,0.956,confirmed
Y4_05_E_A,Y4_05_E_A.dspadpcm.bfstm,7112,7112,1.738,1.749,0.85,0.994,confirmed
Y4_05_E_B,Y4_05_E_B.dspadpcm.bfstm,7113,7113,1.971,1.451,0.874,0.736,confirmed
Y4_05_E_C,Y4_05_E_C.dspadpcm.bfstm,7115,7114,1.613,1.6,0.826,0.992,confirmed
Y4_05_N_A,Y4_05_N_A.dspadpcm.bfstm,7116,7118,1.738,1.451,0.845,0.835,confirmed
Y4_05_N_B,Y4_05_N_B.dspadpcm.bfstm,7118,7119,1.971,1.749,0.874,0.887,confirmed
Y4_05_N_C,Y4_05_N_C.dspadpcm.bfstm,7119,7120,1.613,1.557,0.826,0.965,confirmed
Y4_06_E_A,Y4_06_E_A.dspadpcm.bfstm,7120,7124,1.676,1.323,0.478,0.789,confirmed
Y4_06_E_B,Y4_06_E_B.dspadpcm.bfstm,7125,7125,1.992,1.835,0.884,0.921,confirmed
Y4_06_E_C,Y4_06_E_C.dspadpcm.bfstm,7127,7126,1.528,1.536,0.503,0.995,confirmed
Y4_06_N_A,Y4_06_N_A.dspadpcm.bfstm,7130,7130,1.676,1.685,0.859,0.995,confirmed
Y4_06_N_B,Y4_06_N_B.dspadpcm.bfstm,7131,7131,1.992,1.984,0.854,0.996,confirmed
Y4_06_N_C,Y4_06_N_C.dspadpcm.bfstm,7132,7132,1.528,1.451,0.89,0.95,confirmed
Y4_07_E_A,Y4_07_E_A.dspadpcm.bfstm,7134,7136,1.924,1.408,0.794,0.732,confirmed
Y4_07_E_B,Y4_07_E_B.dspadpcm.bfstm,7135,7137,2.21,1.557,0.885,0.705,confirmed
Y4_07_E_C,Y4_07_E_C.dspadpcm.bfstm,7138,7138,1.645,1.685,0.463,0.976,confirmed
Y4_07_N_A,Y4_07_N_A.dspadpcm.bfstm,7139,7142,1.924,1.621,0.902,0.843,confirmed
Y4_07_N_B,Y4_07_N_B.dspadpcm.bfstm,7142,7143,2.21,1.749,0.912,0.791,confirmed
Y4_07_N_C,Y4_07_N_C.dspadpcm.bfstm,7143,7144,1.645,1.664,0.912,0.989,confirmed
Y4_08_E_A,Y4_08_E_A.dspadpcm.bfstm,7149,7148,2.023,1.813,0.784,0.896,confirmed
Y4_08_E_B,Y4_08_E_B.dspadpcm.bfstm,7150,7149,2.14,1.771,0.828,0.828,confirmed
Y4_08_E_C,Y4_08_E_C.dspadpcm.bfstm,7152,7150,1.914,1.813,0.568,0.947,confirmed
Y4_08_N_A,Y4_08_N_A.dspadpcm.bfstm,7154,7154,2.023,1.899,0.808,0.939,confirmed
Y4_08_N_B,Y4_08_N_B.dspadpcm.bfstm,7155,7155,2.14,1.984,0.815,0.927,confirmed
Y4_08_N_C,Y4_08_N_C.dspadpcm.bfstm,7156,7156,1.914,1.771,0.815,0.925,confirmed
Y4_09_E_A,Y4_09_E_A.dspadpcm.bfstm,7163,7160,1.287,1.237,0.717,0.961,confirmed
Y4_09_E_B,Y4_09_E_B.dspadpcm.bfstm,7164,7161,1.362,1.173,0.703,0.861,confirmed
Y4_09_E_C,Y4_09_E_C.dspadpcm.bfstm,7165,7162,1.669,1.195,0.717,0.716,confirmed
Y4_09_N_A,Y4_09_N_A.dspadpcm.bfstm,7166,7166,1.287,1.344,0.717,0.958,confirmed
Y4_09_N_B,Y4_09_N_B.dspadpcm.bfstm,7167,7167,1.362,1.259,0.717,0.924,confirmed
Y4_09_N_C,Y4_09_N_C.dspadpcm.bfstm,7168,7168,1.669,1.301,0.692,0.78,confirmed
Y4_10_E_A,Y4_10_E_A.dspadpcm.bfstm,7175,7170,1.007,1.109,0.687,0.908,confirmed
Y4_10_E_B,Y4_10_E_B.dspadpcm.bfstm,7176,7171,1.258,1.131,0.687,0.899,confirmed
Y4_10_E_C,Y4_10_E_C.dspadpcm.bfstm,7177,7172,1.178,1.387,0.687,0.849,confirmed
Y4_10_N_A,Y4_10_N_A.dspadpcm.bfstm,7178,7176,1.007,1.195,0.674,0.843,confirmed
Y4_10_N_B,Y4_10_N_B.dspadpcm.bfstm,7179,7177,1.258,1.237,0.674,0.983,confirmed
Y4_10_N_C,Y4_10_N_C.dspadpcm.bfstm,7180,7178,1.178,1.515,0.674,0.778,confirmed
Y4_11_E_A,Y4_11_E_A.dspadpcm.bfstm,7183,7182,0.828,0.939,0.83,0.882,confirmed
Y4_11_E_B,Y4_11_E_B.dspadpcm.bfstm,7186,7183,0.788,1.024,0.83,0.77,confirmed
Y4_11_E_C,Y4_11_E_C.dspadpcm.bfstm,7188,7184,0.819,0.96,,0.853,no-speech-durmatch
Y4_11_N_A,Y4_11_N_A.dspadpcm.bfstm,7189,7188,0.828,0.939,0.731,0.882,confirmed
Y4_11_N_B,Y4_11_N_B.dspadpcm.bfstm,7191,7189,0.788,1.045,0.721,0.754,confirmed
Y4_11_N_C,Y4_11_N_C.dspadpcm.bfstm,7192,7190,0.819,1.024,0.83,0.8,confirmed
Y4_12_E_A,Y4_12_E_A.dspadpcm.bfstm,7197,7194,1.98,2.048,0.713,0.967,confirmed
Y4_12_E_B,Y4_12_E_B.dspadpcm.bfstm,7198,7195,2.288,2.325,0.691,0.984,confirmed
Y4_12_E_C,Y4_12_E_C.dspadpcm.bfstm,7199,7196,2.571,2.24,0.681,0.871,confirmed
Y4_12_N_A,Y4_12_N_A.dspadpcm.bfstm,7200,7200,1.98,2.069,0.713,0.957,confirmed
Y4_12_N_B,Y4_12_N_B.dspadpcm.bfstm,7201,7201,2.288,2.155,0.713,0.942,confirmed
Y4_12_N_C,Y4_12_N_C.dspadpcm.bfstm,7202,7202,2.571,2.432,0.713,0.946,confirmed
Y4_13_E_A,Y4_13_E_A.dspadpcm.bfstm,7203,7206,1.899,2.24,0.614,0.848,confirmed
Y4_13_E_B,Y4_13_E_B.dspadpcm.bfstm,7204,7207,2.317,2.325,0.614,0.997,confirmed
Y4_13_E_C,Y4_13_E_C.dspadpcm.bfstm,7211,7208,1.849,1.771,0.633,0.958,confirmed
Y4_13_N_A,Y4_13_N_A.dspadpcm.bfstm,7214,7212,1.899,1.92,0.633,0.989,confirmed
Y4_13_N_B,Y4_13_N_B.dspadpcm.bfstm,7215,7213,2.317,1.813,0.633,0.782,confirmed
Y4_13_N_C,Y4_13_N_C.dspadpcm.bfstm,7216,7214,1.849,1.877,0.633,0.985,confirmed
Y4_14_E_A,Y4_14_E_A.dspadpcm.bfstm,7219,7217,0.953,0.917,0.83,0.962,confirmed
Y4_14_E_B,Y4_14_E_B.dspadpcm.bfstm,7222,7218,0.965,0.981,0.83,0.984,confirmed
Y4_14_E_C,Y4_14_E_C.dspadpcm.bfstm,7223,7219,0.95,1.003,0.83,0.947,confirmed
Y4_14_N_A,Y4_14_N_A.dspadpcm.bfstm,7225,7223,0.953,0.917,0.83,0.962,confirmed
Y4_14_N_B,Y4_14_N_B.dspadpcm.bfstm,7227,7224,0.965,0.981,0.83,0.984,confirmed
Y4_14_N_C,Y4_14_N_C.dspadpcm.bfstm,7228,7225,0.95,0.981,0.83,0.968,confirmed
Y4_15_E_A,Y4_15_E_A.dspadpcm.bfstm,7233,7229,1.874,1.941,0.639,0.965,confirmed
Y4_15_E_B,Y4_15_E_B.dspadpcm.bfstm,7234,7230,1.813,2.197,0.684,0.825,confirmed
Y4_15_E_C,Y4_15_E_C.dspadpcm.bfstm,7235,7231,1.956,2.005,0.517,0.976,confirmed
Y4_15_N_A,Y4_15_N_A.dspadpcm.bfstm,7236,7235,1.874,1.963,0.627,0.955,confirmed
Y4_15_N_B,Y4_15_N_B.dspadpcm.bfstm,7237,7236,1.813,2.027,0.678,0.894,confirmed
Y4_15_N_C,Y4_15_N_C.dspadpcm.bfstm,7239,7237,1.956,2.112,0.678,0.926,confirmed
Y4_16_E_A,Y4_16_E_A.dspadpcm.bfstm,7241,7241,1.029,1.685,0.719,0.611,confirmed
Y4_16_E_B,Y4_16_E_B.dspadpcm.bfstm,7247,7242,1.212,1.685,0.725,0.719,confirmed
Y4_16_E_C,Y4_16_E_C.dspadpcm.bfstm,7248,7243,1.177,1.557,0.663,0.756,confirmed
Y4_16_N_A,Y4_16_N_A.dspadpcm.bfstm,7249,7247,1.029,1.707,0.725,0.603,confirmed
Y4_16_N_B,Y4_16_N_B.dspadpcm.bfstm,7250,7248,1.212,1.813,0.725,0.669,confirmed
Y4_16_N_C,Y4_16_N_C.dspadpcm.bfstm,7251,7249,1.177,1.685,0.725,0.699,confirmed
Y4_17_E_A,Y4_17_E_A.dspadpcm.bfstm,7254,7253,0.958,0.917,0.806,0.957,confirmed
Y4_17_E_B,Y4_17_E_B.dspadpcm.bfstm,7256,7254,0.874,1.024,,0.854,no-speech-durmatch
Y4_17_E_C,Y4_17_E_C.dspadpcm.bfstm,7257,7255,0.842,0.917,,0.918,no-speech-durmatch
Y4_17_N_A,Y4_17_N_A.dspadpcm.bfstm,7259,7259,0.958,0.939,0.764,0.98,confirmed
Y4_17_N_B,Y4_17_N_B.dspadpcm.bfstm,7260,7260,0.874,0.917,0.806,0.953,confirmed
Y4_17_N_C,Y4_17_N_C.dspadpcm.bfstm,7261,7261,0.842,1.152,0.806,0.731,confirmed
Y4_18_E_A,Y4_18_E_A.dspadpcm.bfstm,7262,7265,0.889,1.024,0.543,0.868,confirmed
Y4_18_E_B,Y4_18_E_B.dspadpcm.bfstm,7263,7266,1.097,0.981,0.836,0.894,confirmed
Y4_18_E_C,Y4_18_E_C.dspadpcm.bfstm,7264,7267,1.009,1.237,0.56,0.816,confirmed
Y4_18_N_A,Y4_18_N_A.dspadpcm.bfstm,7269,7271,0.889,1.131,0.711,0.786,confirmed
Y4_18_N_B,Y4_18_N_B.dspadpcm.bfstm,7271,7272,1.097,1.152,0.75,0.952,confirmed
Y4_18_N_C,Y4_18_N_C.dspadpcm.bfstm,7272,7273,1.009,1.131,0.711,0.892,confirmed
Y4_19_E_A,Y4_19_E_A.dspadpcm.bfstm,7273,7277,0.903,1.131,,0.798,no-speech-nomatch
Y4_19_E_B,Y4_19_E_B.dspadpcm.bfstm,7279,7278,1.172,1.387,0.9,0.845,confirmed
Y4_19_E_C,Y4_19_E_C.dspadpcm.bfstm,7283,7279,1.159,1.365,0.67,0.849,confirmed
Y4_19_N_A,Y4_19_N_A.dspadpcm.bfstm,7284,7283,0.903,1.323,0.808,0.683,confirmed
Y4_19_N_B,Y4_19_N_B.dspadpcm.bfstm,7285,7284,1.172,1.387,0.808,0.845,confirmed
Y4_19_N_C,Y4_19_N_C.dspadpcm.bfstm,7286,7285,1.159,1.472,0.86,0.787,confirmed
Y5_01_E_A,Y5_01_E_A.dspadpcm.bfstm,7289,7289,2.25,2.133,0.724,0.948,confirmed
Y5_01_E_B,Y5_01_E_B.dspadpcm.bfstm,7292,7290,2.217,2.325,0.68,0.954,confirmed
Y5_01_E_C,Y5_01_E_C.dspadpcm.bfstm,7295,7291,2.135,2.133,0.742,0.999,confirmed
Y5_01_N_A,Y5_01_N_A.dspadpcm.bfstm,7298,7295,2.25,2.325,0.741,0.968,confirmed
Y5_01_N_B,Y5_01_N_B.dspadpcm.bfstm,7299,7296,2.217,2.283,0.718,0.971,confirmed
Y5_01_N_C,Y5_01_N_C.dspadpcm.bfstm,7300,7297,2.135,2.219,0.718,0.962,confirmed
Y5_02_E_A,Y5_02_E_A.dspadpcm.bfstm,7301,7301,1.46,1.28,0.898,0.877,confirmed
Y5_02_E_B,Y5_02_E_B.dspadpcm.bfstm,7302,7302,1.164,1.259,0.898,0.925,confirmed
Y5_02_E_C,Y5_02_E_C.dspadpcm.bfstm,7307,7303,1.25,1.28,0.898,0.977,confirmed
Y5_02_N_A,Y5_02_N_A.dspadpcm.bfstm,7308,7307,1.46,1.365,0.898,0.935,confirmed
Y5_02_N_B,Y5_02_N_B.dspadpcm.bfstm,7310,7308,1.164,1.408,0.898,0.827,confirmed
Y5_02_N_C,Y5_02_N_C.dspadpcm.bfstm,7311,7309,1.25,1.493,0.893,0.837,confirmed
Y5_03_E_A,Y5_03_E_A.dspadpcm.bfstm,7313,7313,3.973,3.499,0.787,0.881,confirmed
Y5_03_E_B,Y5_03_E_B.dspadpcm.bfstm,7316,7315,3.814,3.797,0.787,0.996,confirmed
Y5_03_E_C,Y5_03_E_C.dspadpcm.bfstm,7318,7316,4.1,3.563,0.786,0.869,confirmed
Y5_03_N_A,Y5_03_N_A.dspadpcm.bfstm,7322,7320,3.973,3.797,0.786,0.956,confirmed
Y5_03_N_B,Y5_03_N_B.dspadpcm.bfstm,7323,7321,3.814,3.563,0.78,0.934,confirmed
Y5_03_N_C,Y5_03_N_C.dspadpcm.bfstm,7324,7322,4.1,3.563,0.786,0.869,confirmed
Y5_04_E_A,Y5_04_E_A.dspadpcm.bfstm,7325,7326,0.671,1.152,,0.582,no-speech-nomatch
Y5_04_E_B,Y5_04_E_B.dspadpcm.bfstm,7326,7327,0.922,0.939,,0.982,no-speech-durmatch
Y5_04_E_C,Y5_04_E_C.dspadpcm.bfstm,7327,7329,0.696,1.173,0.622,0.593,confirmed
Y5_04_N_A,Y5_04_N_A.dspadpcm.bfstm,7331,7333,0.671,1.152,0.675,0.582,confirmed
Y5_04_N_B,Y5_04_N_B.dspadpcm.bfstm,7332,7334,0.922,1.024,0.672,0.9,confirmed
Y5_04_N_C,Y5_04_N_C.dspadpcm.bfstm,7333,7335,0.696,1.173,0.404,0.593,no-match
Y5_05_E_A,Y5_05_E_A.dspadpcm.bfstm,7335,7339,1.003,1.109,0.503,0.904,confirmed
Y5_05_E_B,Y5_05_E_B.dspadpcm.bfstm,7336,7340,1.345,1.28,0.595,0.952,confirmed
Y5_05_E_C,Y5_05_E_C.dspadpcm.bfstm,7337,7341,1.149,1.152,,0.997,no-speech-durmatch
Y5_05_N_A,Y5_05_N_A.dspadpcm.bfstm,7344,7345,1.003,1.045,0.667,0.96,confirmed
Y5_05_N_B,Y5_05_N_B.dspadpcm.bfstm,7345,7346,1.345,1.067,0.462,0.793,confirmed
Y5_05_N_C,Y5_05_N_C.dspadpcm.bfstm,7347,7347,1.149,1.131,0.667,0.984,confirmed
Y5_06_E_A,Y5_06_E_A.dspadpcm.bfstm,7348,7351,1.18,1.152,,0.976,no-speech-durmatch
Y5_06_E_B,Y5_06_E_B.dspadpcm.bfstm,7349,7352,1.62,1.728,,0.938,no-speech-durmatch
Y5_06_E_C,Y5_06_E_C.dspadpcm.bfstm,7350,7353,1.558,1.515,,0.972,no-speech-durmatch
Y5_06_N_A,Y5_06_N_A.dspadpcm.bfstm,7353,7357,1.18,1.643,0.62,0.718,confirmed
Y5_06_N_B,Y5_06_N_B.dspadpcm.bfstm,7355,7358,1.62,1.728,0.781,0.938,confirmed
Y5_06_N_C,Y5_06_N_C.dspadpcm.bfstm,7356,7359,1.558,1.643,,0.948,no-speech-durmatch
Y5_07_E_A,Y5_07_E_A.dspadpcm.bfstm,7366,7363,1.765,2.048,0.873,0.862,confirmed
Y5_07_E_B,Y5_07_E_B.dspadpcm.bfstm,7367,7364,2.101,2.027,0.821,0.965,confirmed
Y5_07_E_C,Y5_07_E_C.dspadpcm.bfstm,7368,7365,1.615,2.048,0.821,0.789,confirmed
Y5_07_N_A,Y5_07_N_A.dspadpcm.bfstm,7369,7369,1.765,1.877,0.834,0.94,confirmed
Y5_07_N_B,Y5_07_N_B.dspadpcm.bfstm,7370,7370,2.101,2.219,0.834,0.947,confirmed
Y5_07_N_C,Y5_07_N_C.dspadpcm.bfstm,7371,7371,1.615,2.219,0.834,0.728,confirmed
Y5_08_E_A,Y5_08_E_A.dspadpcm.bfstm,7378,7375,1.117,1.088,0.671,0.974,confirmed
Y5_08_E_B,Y5_08_E_B.dspadpcm.bfstm,7380,7376,1.249,1.195,0.671,0.957,confirmed
Y5_08_E_C,Y5_08_E_C.dspadpcm.bfstm,7383,7377,1.362,1.301,0.671,0.955,confirmed
Y5_08_N_A,Y5_08_N_A.dspadpcm.bfstm,7386,7381,1.117,0.789,0.515,0.706,confirmed
Y5_08_N_B,Y5_08_N_B.dspadpcm.bfstm,7387,7382,1.249,0.832,0.512,0.666,confirmed
Y5_08_N_C,Y5_08_N_C.dspadpcm.bfstm,7388,7383,1.362,1.003,0.542,0.736,confirmed
Y5_09_E_A,Y5_09_E_A.dspadpcm.bfstm,7390,7387,0.88,0.917,0.597,0.96,confirmed
Y5_09_E_B,Y5_09_E_B.dspadpcm.bfstm,7391,7388,1.249,0.917,0.555,0.734,confirmed
Y5_09_E_C,Y5_09_E_C.dspadpcm.bfstm,7392,7389,0.822,0.875,0.597,0.939,confirmed
Y5_09_N_A,Y5_09_N_A.dspadpcm.bfstm,7393,7393,0.88,0.832,0.597,0.945,confirmed
Y5_09_N_B,Y5_09_N_B.dspadpcm.bfstm,7394,7394,1.249,1.003,0.555,0.803,confirmed
Y5_09_N_C,Y5_09_N_C.dspadpcm.bfstm,7395,7395,0.822,0.939,0.597,0.875,confirmed
Y5_10_E_A,Y5_10_E_A.dspadpcm.bfstm,7398,7399,1.392,1.536,,0.906,no-speech-durmatch
Y5_10_E_B,Y5_10_E_B.dspadpcm.bfstm,7400,7400,2.034,2.048,0.443,0.993,low-confidence
Y5_10_E_C,Y5_10_E_C.dspadpcm.bfstm,7402,7401,1.925,1.899,,0.986,no-speech-durmatch
Y5_10_N_A,Y5_10_N_A.dspadpcm.bfstm,7404,7405,1.392,1.685,0.678,0.826,confirmed
Y5_10_N_B,Y5_10_N_B.dspadpcm.bfstm,7406,7406,2.034,2.048,0.678,0.993,confirmed
Y5_10_N_C,Y5_10_N_C.dspadpcm.bfstm,7408,7407,1.925,1.899,0.678,0.986,confirmed
Y5_11_E_A,Y5_11_E_A.dspadpcm.bfstm,7410,7411,1.289,1.771,,0.728,no-speech-nomatch
Y5_11_E_B,Y5_11_E_B.dspadpcm.bfstm,7415,7412,2.09,2.133,,0.98,no-speech-durmatch
Y5_11_E_C,Y5_11_E_C.dspadpcm.bfstm,7416,7413,1.821,1.941,,0.938,no-speech-durmatch
Y5_11_N_A,Y5_11_N_A.dspadpcm.bfstm,7417,7417,1.289,1.835,0.419,0.702,low-confidence
Y5_11_N_B,Y5_11_N_B.dspadpcm.bfstm,7419,7418,2.09,2.091,0.621,1.0,confirmed
Y5_11_N_C,Y5_11_N_C.dspadpcm.bfstm,7420,7419,1.821,1.984,0.483,0.918,confirmed
Y6_01_E_A,Y6_01_E_A.dspadpcm.bfstm,7421,7423,1.164,1.344,0.896,0.866,confirmed
Y6_01_E_B,Y6_01_E_B.dspadpcm.bfstm,7424,7424,1.798,1.451,0.877,0.807,confirmed
Y6_01_E_C,Y6_01_E_C.dspadpcm.bfstm,7425,7425,1.092,1.365,0.839,0.8,confirmed
Y6_01_N_A,Y6_01_N_A.dspadpcm.bfstm,7428,7429,1.164,1.365,0.784,0.853,confirmed
Y6_01_N_B,Y6_01_N_B.dspadpcm.bfstm,7429,7430,1.798,1.429,0.86,0.795,confirmed
Y6_01_N_C,Y6_01_N_C.dspadpcm.bfstm,7432,7431,1.092,1.557,0.784,0.701,confirmed
Y6_02_E_A,Y6_02_E_A.dspadpcm.bfstm,7439,7435,1.223,1.237,0.822,0.989,confirmed
Y6_02_E_B,Y6_02_E_B.dspadpcm.bfstm,7441,7436,2.029,1.387,0.861,0.684,confirmed
Y6_02_E_C,Y6_02_E_C.dspadpcm.bfstm,7442,7437,1.11,1.344,,0.826,no-speech-durmatch
Y6_02_N_A,Y6_02_N_A.dspadpcm.bfstm,7443,7441,1.223,1.387,0.861,0.882,confirmed
Y6_02_N_B,Y6_02_N_B.dspadpcm.bfstm,7444,7442,2.029,1.515,0.861,0.747,confirmed
Y6_02_N_C,Y6_02_N_C.dspadpcm.bfstm,7446,7443,1.11,1.067,0.597,0.961,confirmed
Y6_03_E_A,Y6_03_E_A.dspadpcm.bfstm,7447,7447,1.171,1.173,0.651,0.998,confirmed
Y6_03_E_B,Y6_03_E_B.dspadpcm.bfstm,7450,7448,2.123,1.28,0.679,0.603,confirmed
Y6_03_E_C,Y6_03_E_C.dspadpcm.bfstm,7451,7449,1.275,1.259,,0.987,no-speech-durmatch
Y6_03_N_A,Y6_03_N_A.dspadpcm.bfstm,7452,7453,1.171,1.173,0.651,0.998,confirmed
Y6_03_N_B,Y6_03_N_B.dspadpcm.bfstm,7460,7454,2.123,1.472,0.661,0.693,confirmed
Y6_03_N_C,Y6_03_N_C.dspadpcm.bfstm,7461,7455,1.275,1.344,0.644,0.949,confirmed
Y6_04_E_A,Y6_04_E_A.dspadpcm.bfstm,7462,7459,1.313,1.323,,0.992,no-speech-durmatch
Y6_04_E_B,Y6_04_E_B.dspadpcm.bfstm,7466,7460,2.189,1.472,0.663,0.672,confirmed
Y6_04_E_C,Y6_04_E_C.dspadpcm.bfstm,7469,7461,1.376,1.536,0.904,0.896,confirmed
Y6_04_N_A,Y6_04_N_A.dspadpcm.bfstm,7470,7465,1.313,1.323,0.688,0.992,confirmed
Y6_04_N_B,Y6_04_N_B.dspadpcm.bfstm,7471,7466,2.189,1.429,0.618,0.653,confirmed
Y6_04_N_C,Y6_04_N_C.dspadpcm.bfstm,7473,7467,1.376,1.429,0.722,0.963,confirmed
Y6_05_E_A,Y6_05_E_A.dspadpcm.bfstm,7476,7471,1.396,1.429,0.439,0.977,low-confidence
Y6_05_E_B,Y6_05_E_B.dspadpcm.bfstm,7478,7472,2.224,1.664,,0.748,no-speech-nomatch
